A,B
19,32
6,19
20,33
13,27
17,31
19,32
7,19
10,27
19,32
13,27
8,23
13,27
18,30
21,33
18,31
7,19
7,21
19,32
20,32
20,32
7,19
19,33
17,29
20,32
13,29
9,24
19,31
8,24
7,24
7,32
8,31
20,32
21,32
19,32
19,32
19,32
19,32
20,32
16,31
8,32
7,32
12,26
20,32
9,32
8,28
20,32
19,32
20,32
9,22
8,31
20,32
7,31
20,32
12,26
7,20
18,32
18,30
20,32
19,32
18,32
8,21
7,22
19,31
11,31
7,19
7,19
20,32
19,32
19,31
7,24
8,31
10,32
7,19
8,31
19,31
19,32
19,30
19,32
7,20
20,32
19,32
18,31
18,31
11,30
20,31
17,30
8,27
15,31
15,28
19,32
19,32
17,31
20,33
19,31
7,21
19,32
18,31
13,31
20,32
20,32
20,32
7,19
19,32
12,32
10,29
18,31
8,22
19,32
11,24
18,32
12,25
8,21
7,20
18,31
18,31
7,19
17,31
17,31
20,32
7,23
20,32
20,32
7,19
20,31
19,31
8,21
7,21
19,32
20,33
14,26
9,22
20,32
8,30
8,31
7,20
18,31
20,32
11,24
19,32
19,32
9,23
7,20
18,30
20,32
8,22
13,31
13,31
7,19
19,32
8,26
20,33
18,32
7,19
7,20
20,32
9,31
8,30
9,25
13,26
8,21
8,26
10,23
8,24
7,19
21,33
7,19
7,31
7,23
20,31
7,20
20,31
13,26
20,32
8,21
7,32
19,31
18,31
20,32
19,32
16,29
7,29
19,32
8,21
8,21
7,19
7,20
8,32
13,31
19,31
18,32
14,31
19,31
19,32
19,31
8,26
19,32
10,31
19,31
15,28
7,19
7,19
7,20
14,27
10,28
19,32
7,20
8,28
7,20
8,27
7,20
7,24
19,31
20,33
19,32
8,20
13,30
7,19
13,27
10,23
7,31
15,28
18,30
12,25
20,32
20,32
19,32
21,33
20,32
21,32
9,31
8,20
20,32
8,27
8,21
9,31
20,32
9,22
7,20
20,32
8,21
8,27
10,27
18,32
20,32
19,32
18,31
19,30
7,20
7,19
19,32
20,32
19,32
8,21
14,27
7,20
20,32
20,32
13,26
18,31
15,30
19,32
7,20
20,32
13,31
7,27
17,30
9,32
7,20
7,20
20,32
8,20
21,33
20,32
9,22
19,32
20,32
18,31
19,31
9,31
7,23
16,29
16,32
7,31
7,20
20,32
20,31
7,22
9,22
19,31
19,32
12,32
9,29
11,24
20,32
20,32
7,19
7,20
21,33
21,32
20,32
20,32
8,25
20,32
20,32
7,32
20,32
21,33
18,31
10,23
19,33
17,31
19,32
19,32
19,32
8,21
8,32
8,31
20,32
20,32
18,32
19,32
13,29
8,31
19,31
8,20
8,20
20,32
10,31
20,32
15,27
19,31
8,19
21,33
7,31
33,21
20,32
19,31
20,32
7,21
8,20
20,32
18,31
13,30
20,32
8,29
20,32
20,32
8,21
20,33
8,32
7,19
13,26
9,21
19,31
12,30
20,32
9,31
17,30
18,31
7,19
20,32
19,32
19,32
18,31
7,19
20,31
16,30
16,29
19,32
10,22
9,21
20,32
17,30
15,28
8,32
13,25
13,26
18,31
7,32
19,31
16,29
9,27
8,30
13,27
6,19
21,32
20,32
7,19
7,20
19,32
19,32
10,23
11,24
20,32
19,32
19,32
19,32
19,32
20,32
19,32
19,32
19,32
20,32
18,31
20,31
19,31
7,19
12,25
19,31
9,32
16,31
8,31
7,32
20,32
20,32
6,19
7,20
6,19
7,20
7,21
8,32
21,32
9,32
7,30
17,32
20,32
8,23
7,21
7,20
18,31
20,33
18,32
8,19
20,31
13,27
7,19
20,32
16,29
20,32
19,32
10,31
8,29
20,32
20,32
19,32
19,33
19,31
14,32
11,31
11,24
7,19
19,31
20,32
8,30
20,32
19,32
19,32
20,33
15,31
11,31
7,29
14,27
7,19
9,22
8,21
20,32
12,32
7,32
20,32
11,24
19,32
14,31
13,31
18,31
12,25
20,32
20,31
17,30
6,19
19,32
10,24
8,20
18,32
20,32
18,32
20,32
20,31
7,20
16,29
8,32
16,29
18,31
19,32
8,28
7,19
7,29
7,19
20,32
7,19
9,20
19,31
11,24
8,30
8,32
7,20
12,28
18,31
20,34
19,32
14,27
20,32
20,32
17,31
16,30
7,19
10,23
18,30
9,31
19,31
7,19
8,31
20,32
20,33
7,20
7,19
17,31
21,32
20,32
7,19
20,32
15,29
19,32
19,31
16,32
33,22
19,31
20,32
19,32
7,30
19,31
19,31
7,20
7,18
8,20
8,23
19,32
7,19
20,32
20,33
7,19
8,30
20,32
21,33
8,32
20,32
18,30
18,32
17,30
19,31
10,24
20,32
19,32
8,31
8,22
19,31
19,32
17,30
13,29
16,28
20,32
18,31
21,33
12,31
7,20
20,32
10,23
19,32
9,31
19,32
19,31
13,26
18,32
20,32
15,32
14,27
18,31
7,31
7,22
19,32
7,20
7,19
18,30
8,21
15,28
19,31
6,20
20,32
19,32
17,30
16,29
8,20
21,32
20,32
8,31
8,31
10,32
19,32
13,27
11,29
17,31
19,32
8,31
13,26
13,26
20,31
20,32
19,32
11,25
14,28
12,26
19,31
16,30
18,32
8,31
9,21
19,32
20,32
7,19
19,32
19,33
7,19
16,30
8,22
20,31
18,32
18,31
19,31
16,31
20,32
17,32
19,32
20,32
7,25
17,31
8,32
8,28
7,20
8,20
9,22
7,20
16,29
12,25
7,21
20,32
19,32
20,32
20,32
20,32
20,32
8,31
18,31
19,32
14,31
7,19
8,20
17,31
8,20
20,31
20,32
7,31
19,32
14,31
13,31
8,20
10,25
9,32
21,32
8,32
19,32
11,23
9,29
7,19
19,31
20,32
19,31
20,32
20,33
16,31
7,21
18,31
20,32
20,31
7,30
7,20
20,32
8,32
20,31
20,32
19,31
18,31
19,31
8,27
20,32
11,24
21,32
7,20
6,19
8,20
20,32
9,22
18,31
16,29
8,24
19,32
8,24
8,19
9,22
8,21
10,32
20,32
13,26
12,25
12,26
20,32
18,31
12,27
8,21
19,31
12,32
8,27
7,27
17,32
8,27
10,22
20,33
8,20
19,31
19,31
7,19
8,30
21,33
19,32
20,32
8,20
7,19
21,33
16,32
18,31
20,33
19,31
8,32
9,31
8,21
20,32
18,32
8,21
19,32
20,33
7,20
7,20
19,31
8,31
19,32
7,19
20,31
10,24
20,32
15,29
20,32
9,22
19,32
19,31
11,32
17,30
20,32
20,31
19,32
19,32
20,32
7,19
20,33
8,20
14,29
17,30
9,20
8,31
20,32
19,32
19,32
12,25
20,33
17,31
21,32
21,32
20,33
20,32
8,19
20,32
15,27
18,31
19,31
20,32
11,31
8,20
10,23
18,32
14,27
20,32
8,30
7,19
17,31
20,31
19,31
20,32
7,32
20,32
12,31
19,31
19,32
13,27
17,30
10,32
15,28
7,19
18,32
15,31
15,29
8,31
8,20
20,32
14,27
20,32
8,27
20,32
8,22
12,26
19,32
18,32
15,27
8,32
20,32
20,31
8,20
20,32
19,32
18,30
12,26
16,29
8,31
13,31
20,31
20,32
7,31
9,31
8,31
8,19
17,30
7,21
20,33
17,31
19,32
13,30
16,30
19,31
18,32
13,27
15,32
16,30
7,31
19,32
19,32
20,32
20,32
20,32
12,26
15,28
19,32
18,31
20,32
21,33
19,31
14,31
18,32
18,31
19,32
19,32
15,28
7,20
19,31
19,31
8,27
19,32
14,31
8,20
16,30
19,32
19,32
18,31
17,30
19,31
20,32
19,31
8,23
20,32
8,21
20,32
11,25
7,19
19,33
20,32
19,31
20,32
20,32
20,32
8,22
20,32
13,26
20,32
7,31
14,28
12,31
20,32
7,20
20,32
8,32
7,20
19,32
16,31
7,19
8,22
20,32
19,31
20,32
19,31
20,32
20,32
20,32
11,24
16,29
8,32
7,21
13,26
8,22
20,32
12,32
7,20
19,31
18,31
8,32
19,31
20,32
20,32
19,32
20,32
20,32
11,31
20,32
20,32
8,25
11,24
7,20
8,20
16,29
7,19
11,31
7,20
18,31
8,32
7,20
19,32
11,25
8,19
20,31
19,32
19,31
14,28
15,31
7,20
19,32
8,21
20,31
7,23
20,32
19,32
19,32
20,32
20,32
19,32
9,31
7,19
20,32
21,33
11,25
7,20
21,32
8,32
8,20
8,21
20,33
9,23
7,19
10,23
20,32
20,32
13,32
19,32
14,26
8,29
20,32
8,26
20,32
19,32
8,31
19,32
15,29
20,32
20,33
20,33
15,27
18,31
20,32
18,31
20,32
20,32
8,19
11,24
20,32
20,32
7,20
19,32
17,30
7,31
8,23
19,32
8,31
7,19
18,32
10,23
19,31
20,32
8,31
20,32
20,32
7,21
7,19
7,19
20,32
20,32
19,32
8,32
19,31
19,31
20,32
15,31
13,26
8,31
20,32
21,33
11,24
8,26
19,31
9,22
12,25
18,30
8,31
8,32
8,21
8,29
19,32
10,25
17,30
19,32
18,31
8,20
7,18
20,32
20,32
7,29
20,32
7,21
15,32
19,31
19,33
16,32
8,22
14,31
7,20
8,21
20,32
18,31
19,32
7,26
13,27
20,31
8,23
20,32
7,31
19,31
11,24
8,31
10,31
19,32
8,20
19,32
20,32
7,31
20,32
7,31
20,32
19,32
10,31
19,32
18,31
16,31
8,32
19,31
15,28
15,31
14,30
19,32
20,32
11,31
8,31
13,26
21,33
16,31
19,32
20,32
7,21
20,32
21,32
7,19
20,32
19,32
9,23
19,32
9,21
15,28
9,22
8,23
7,20
12,27
7,32
9,22
8,22
19,32
19,31
7,19
15,27
7,19
9,27
18,30
17,30
14,27
11,24
20,32
19,32
8,31
16,29
21,33
19,31
20,32
15,28
20,32
20,32
15,28
9,29
15,29
7,19
19,32
19,31
17,31
19,32
19,32
15,28
8,31
9,30
8,31
17,31
13,31
9,22
20,33
19,32
7,19
13,32
12,26
18,33
19,31
12,31
20,32
20,33
8,29
6,18
8,29
20,32
8,21
7,19
19,32
7,20
12,29
8,31
7,20
20,32
13,31
19,31
20,31
17,31
19,31
20,32
18,30
8,22
16,31
19,32
19,31
20,32
19,32
18,30
20,32
20,32
20,32
7,30
10,23
7,26
7,24
8,21
11,23
19,31
7,19
20,32
12,25
20,31
20,31
8,32
20,31
18,31
11,26
20,32
20,32
20,32
19,32
16,29
20,33
20,33
20,32
7,30
16,29
8,23
20,32
8,27
8,19
20,32
9,25
20,32
8,27
19,31
20,32
8,22
17,31
19,32
20,32
8,21
16,29
19,32
7,24
14,27
18,32
21,34
20,32
12,24
15,28
19,32
18,31
19,32
19,32
20,33
6,20
8,31
19,32
20,32
20,32
20,31
19,31
20,32
9,31
15,28
19,31
19,33
20,32
20,32
19,32
18,31
20,32
9,23
19,31
20,33
19,31
8,31
19,32
16,31
20,32
7,20
20,32
8,29
20,31
14,31
19,32
7,21
7,20
12,31
19,31
19,30
20,32
9,21
20,32
19,31
21,32
8,31
20,32
19,32
18,30
19,31
12,32
7,19
9,27
19,32
16,28
19,31
8,21
14,27
8,20
19,31
18,31
19,32
9,32
7,20
20,32
20,33
20,32
9,32
19,32
10,27
20,32
8,20
20,32
20,32
21,32
20,33
19,32
11,24
20,32
20,32
9,25
7,20
19,32
32,20
20,32
12,25
7,27
20,33
19,32
10,32
19,31
20,32
15,30
18,31
19,32
10,31
13,31
17,30
19,31
20,32
7,19
17,30
14,27
7,20
21,32
10,29
16,29
20,31
15,29
10,32
20,31
20,32
20,33
20,32
14,26
20,32
8,30
8,30
9,32
7,19
19,32
19,32
19,31
8,22
20,32
20,32
8,21
20,32
14,31
7,31
13,26
20,32
11,29
19,32
19,32
16,31
7,20
21,32
13,29
14,27
18,31
12,31
17,30
19,31
16,30
15,28
13,32
10,23
20,32
7,20
18,31
8,27
20,32
7,31
9,23
19,32
20,32
18,31
7,21
11,30
19,31
18,32
18,32
20,32
19,31
21,32
16,32
7,20
17,30
18,32
8,31
20,32
11,24
14,27
20,32
20,31
19,32
18,32
20,33
19,32
15,31
11,29
8,20
7,18
15,31
16,31
7,19
18,31
20,32
20,32
19,31
7,25
12,25
19,32
15,29
20,32
20,32
20,32
13,31
19,31
21,33
8,31
8,20
8,21
12,25
8,22
19,32
8,26
7,20
7,19
20,32
8,31
10,22
7,31
8,20
19,31
17,32
8,20
20,32
19,31
19,31
14,32
7,21
16,32
9,28
14,27
19,31
14,31
15,29
9,24
8,22
20,32
20,32
12,26
7,20
10,22
8,21
20,32
8,20
13,26
7,29
8,22
7,19
19,31
8,21
21,32
12,25
7,20
8,31
9,22
20,32
18,31
7,19
20,32
7,19
8,32
17,30
16,29
12,25
7,32
18,31
15,28
20,31
8,22
17,30
14,27
6,18
10,31
11,24
8,31
20,32
19,31
19,32
20,31
20,32
13,25
7,19
7,24
6,19
13,26
10,29
19,31
20,31
7,25
19,31
7,20
7,19
19,32
21,32
20,32
19,32
8,20
8,31
19,31
19,31
7,24
19,31
8,21
19,32
12,25
19,31
19,31
10,28
20,32
20,32
14,31
19,32
20,31
16,29
13,26
8,29
20,32
19,32
20,32
15,28
19,31
19,32
8,21
8,28
19,31
9,31
10,31
20,32
15,29
21,33
19,31
7,31
20,32
8,22
20,32
17,29
8,29
19,32
21,32
19,32
9,22
19,32
19,31
8,20
8,30
19,31
14,27
14,28
8,21
18,32
15,28
19,32
14,31
18,32
19,31
7,20
7,21
19,32
19,32
8,21
17,31
16,32
19,31
17,30
19,32
8,31
8,20
6,19
8,32
20,32
15,28
12,28
21,33
8,31
20,32
11,31
20,32
20,32
13,26
19,31
19,32
7,19
15,27
7,20
19,31
7,31
19,32
12,29
8,22
14,26
20,31
20,32
10,24
7,19
8,31
20,32
7,26
20,32
20,31
9,31
17,30
8,23
17,29
7,19
19,32
7,25
19,31
19,32
20,32
18,31
7,20
20,33
8,31
19,32
19,31
7,20
19,32
8,23
8,32
8,21
20,32
19,32
20,32
12,31
7,24
7,20
11,31
8,21
19,31
19,32
9,32
19,32
8,20
20,32
7,19
20,31
19,32
14,28
14,27
19,32
14,27
13,26
21,32
18,31
7,20
19,31
14,32
20,31
21,33
20,32
20,32
9,21
9,20
19,32
11,31
18,31
19,31
8,32
8,20
15,29
19,31
19,31
19,32
6,18
7,20
18,31
18,31
20,32
7,32
7,23
18,32
21,32
20,33
19,32
9,32
8,31
20,31
19,31
20,32
8,32
18,32
18,31
8,21
7,19
8,31
19,31
20,32
7,25
7,20
18,32
11,28
19,33
19,32
8,27
19,31
19,31
11,24
19,31
20,32
7,19
20,32
20,32
19,32
19,31
10,22
18,31
14,32
17,30
20,32
15,29
7,21
20,32
20,32
19,32
8,31
20,32
20,31
20,32
12,29
7,19
7,20
7,32
20,31
19,33
9,22
20,32
19,31
16,31
8,31
8,28
19,31
16,31
13,27
20,32
13,31
8,31
7,19
8,27
8,31
12,31
17,29
20,32
9,22
8,21
8,31
18,31
8,21
11,25
19,32
20,31
16,32
19,32
19,31
21,33
18,31
20,32
19,32
7,20
9,22
17,31
19,31
20,32
11,31
10,24
7,29
12,31
16,29
20,31
19,32
9,30
9,22
8,25
10,31
7,20
16,28
7,31
20,32
20,31
9,29
20,31
9,30
7,20
8,26
7,19
19,32
8,26
16,30
13,32
8,31
21,33
19,32
8,20
19,31
20,32
7,19
8,19
20,32
21,32
19,31
18,31
9,22
20,32
18,32
16,30
20,32
7,31
17,31
8,20
8,20
20,32
7,20
11,31
11,24
19,32
8,27
20,31
8,22
18,31
19,32
8,20
17,30
19,32
6,19
17,30
7,31
16,31
13,26
8,32
18,30
20,32
7,31
12,31
9,22
18,31
19,32
15,28
14,27
8,21
11,32
19,31
9,30
20,33
19,32
7,19
14,27
8,26
6,19
11,24
15,29
7,32
20,32
20,31
15,31
20,32
7,27
18,31
20,32
19,31
19,31
20,32
13,26
21,32
17,30
18,31
8,28
20,32
20,32
8,21
20,32
11,31
16,29
20,32
18,31
20,32
19,32
11,30
17,32
7,19
13,31
8,31
20,32
7,19
15,28
8,21
8,20
20,31
18,31
16,31
8,31
7,20
7,19
9,31
8,20
7,19
18,31
8,21
8,21
19,31
18,31
19,32
8,20
11,24
19,31
12,25
7,19
19,31
14,32
19,31
7,19
7,19
18,31
20,32
10,23
17,30
7,31
12,32
7,20
19,32
20,33
21,32
15,28
15,27
19,32
19,31
20,32
15,27
19,30
8,20
20,32
8,31
17,30
8,31
17,30
20,32
20,32
14,29
20,32
20,32
8,24
12,25
19,31
7,19
10,30
7,18
16,31
7,31
14,28
20,32
20,32
8,22
19,32
19,32
19,32
18,31
19,32
20,31
20,32
13,26
19,32
19,31
19,31
16,31
19,31
8,20
10,23
15,32
19,32
20,32
15,29
20,32
20,33
19,32
7,19
19,32
11,24
20,33
20,32
20,32
14,28
15,28
8,25
18,31
19,31
20,32
19,31
9,31
9,30
10,22
7,19
19,31
9,22
8,32
8,18
16,29
16,29
19,32
19,31
8,31
19,32
14,32
20,32
9,31
20,32
19,32
20,32
11,25
7,19
14,30
19,32
19,31
20,32
20,32
18,32
6,19
7,19
8,19
19,32
17,32
17,31
8,32
17,31
9,22
8,21
18,32
20,32
8,20
18,31
8,20
14,26
7,32
17,30
8,21
19,31
11,28
7,19
18,31
10,24
20,32
16,28
18,31
19,32
7,20
20,33
19,32
20,32
8,32
21,32
19,31
19,32
18,32
20,31
21,32
15,30
19,32
16,30
8,20
21,33
20,32
19,32
18,31
7,19
8,20
19,32
13,31
7,19
20,32
19,32
19,33
7,19
20,33
17,32
20,32
7,19
10,30
19,32
18,32
11,25
7,31
20,32
19,32
8,32
8,21
19,31
20,32
19,31
19,33
8,32
8,20
7,24
20,32
18,31
8,24
20,32
7,28
18,31
19,32
8,32
19,32
20,32
7,29
18,32
7,20
16,29
10,25
19,31
15,29
8,31
19,32
19,32
19,32
20,32
18,32
19,32
20,32
19,31
19,32
7,32
19,32
7,20
18,31
19,32
8,29
7,20
7,20
17,31
19,32
8,32
20,32
16,32
20,32
20,32
20,32
8,26
20,33
20,32
20,33
19,32
11,31
8,20
19,31
20,32
8,31
17,30
20,33
8,20
19,31
8,32
20,32
7,31
16,29
20,32
8,26
17,30
8,20
7,32
18,30
18,31
18,31
19,31
18,31
19,31
20,32
19,31
19,32
7,19
20,33
8,23
19,31
10,23
10,29
19,32
7,32
18,32
12,25
7,24
18,32
20,33
20,32
8,31
19,32
20,32
13,26
7,19
7,31
12,29
21,32
18,31
20,32
20,32
7,19
7,20
8,21
15,29
16,29
8,21
20,32
8,31
17,31
8,21
18,32
20,32
20,32
13,26
20,32
11,32
10,23
9,23
15,29
20,31
20,32
15,27
21,31
17,31
19,32
6,18
19,32
8,30
20,32
8,23
9,22
19,32
20,32
7,21
8,20
8,20
18,31
7,32
18,32
7,31
19,32
12,31
8,21
18,31
19,32
8,22
19,32
20,32
9,22
19,32
20,32
7,31
19,31
10,25
7,19
13,26
7,18
20,33
18,31
14,28
20,32
11,28
8,19
6,19
20,32
7,28
20,31
19,32
12,31
18,31
20,32
20,32
19,32
20,32
19,31
8,30
7,20
19,32
20,32
18,31
11,24
20,32
19,31
20,32
8,20
8,21
15,29
19,32
8,31
7,32
20,32
21,33
8,29
20,32
7,18
20,32
12,32
21,32
11,32
8,32
19,31
14,28
20,32
7,20
19,31
10,24
19,31
20,32
10,30
17,32
18,31
7,32
20,32
13,29
20,32
8,24
8,20
16,30
11,31
8,31
17,30
19,31
19,32
14,26
19,31
8,32
7,19
13,26
20,32
19,31
20,32
12,25
8,20
20,32
7,20
19,32
7,31
20,32
20,32
10,27
12,25
12,31
11,28
20,33
20,32
7,26
13,26
7,20
13,31
20,31
7,26
19,31
19,31
18,30
19,32
21,32
7,19
17,30
16,29
19,32
20,32
8,20
20,32
20,32
12,31
7,20
19,32
11,24
19,31
8,31
8,27
20,31
11,31
7,32
19,31
20,32
11,24
19,32
9,23
20,31
20,32
18,31
20,32
14,26
7,27
19,31
8,19
7,20
18,31
8,26
7,19
7,20
7,19
8,21
20,32
11,24
21,32
20,32
19,32
19,32
8,28
15,28
20,32
7,20
18,31
19,32
20,32
7,21
8,30
7,19
20,32
19,32
9,21
18,31
20,32
20,31
13,26
19,32
10,23
19,31
19,31
20,32
7,31
19,32
16,28
17,32
11,30
16,30
19,32
9,23
7,19
8,22
6,19
7,20
20,32
7,30
10,24
19,33
16,31
20,32
7,19
18,31
18,32
9,31
19,32
17,30
15,27
20,32
12,25
14,27
9,22
13,29
9,22
18,31
12,26
7,19
19,31
19,32
9,22
9,26
20,32
7,19
19,31
13,31
8,32
17,31
19,32
20,32
19,32
20,32
19,32
20,32
20,32
18,31
9,29
7,20
19,32
15,27
12,32
12,31
21,33
8,20
20,32
19,31
8,19
20,31
8,31
19,32
19,32
7,19
11,26
20,32
7,20
20,32
9,22
19,31
10,23
8,24
16,31
6,18
20,32
19,31
20,32
10,23
15,30
19,32
20,32
14,27
20,32
19,31
19,32
19,31
18,31
19,31
20,32
14,27
7,32
20,32
17,29
11,31
7,32
13,31
7,31
7,19
20,32
17,31
15,31
17,30
19,32
19,32
18,31
21,32
19,32
8,26
20,32
14,27
7,31
8,20
20,32
13,31
19,32
19,32
8,20
8,28
18,30
7,19
14,27
7,32
18,30
15,27
20,32
19,31
19,32
8,20
14,27
9,25
17,29
7,31
8,25
8,29
19,31
19,32
17,31
19,32
20,32
9,22
7,20
7,25
8,21
19,31
20,32
7,30
20,32
8,22
18,31
20,32
8,25
15,28
14,32
7,21
14,28
18,32
20,32
20,33
13,32
20,32
14,28
7,21
10,28
8,30
14,30
20,32
20,32
8,28
7,20
20,31
19,31
20,32
19,32
20,32
19,31
19,31
8,20
9,28
20,32
8,32
20,32
20,32
8,24
9,23
7,27
19,32
8,32
16,29
18,31
20,32
8,32
14,31
20,32
8,20
20,32
14,30
12,28
8,32
7,30
13,31
20,32
7,21
18,30
20,32
13,31
7,19
20,32
19,32
20,32
19,32
19,32
19,32
11,30
18,31
20,31
12,25
8,20
19,31
7,24
19,32
20,32
8,26
20,32
21,32
19,32
20,32
7,30
10,26
20,32
20,31
10,23
13,26
19,31
19,32
20,32
10,23
21,33
7,32
19,32
19,32
8,23
19,32
8,31
7,22
20,32
20,33
20,33
20,32
19,32
19,31
19,31
8,32
20,32
15,28
19,31
19,32
14,27
7,20
8,25
6,19
7,21
19,31
17,30
15,29
19,32
20,32
7,32
20,31
14,27
8,30
7,27
20,32
20,32
19,31
7,28
8,32
19,32
21,32
19,31
19,31
21,33
20,33
21,32
8,26
20,32
8,20
20,32
19,32
8,22
19,32
20,32
19,31
10,30
14,31
12,31
8,28
19,32
7,21
20,32
12,31
11,31
19,32
8,28
18,31
20,31
11,24
20,32
18,31
19,31
12,31
18,31
20,32
7,31
20,32
7,20
7,31
7,32
9,21
7,20
18,30
19,32
9,31
19,31
13,26
20,32
20,31
19,32
7,20
14,31
10,23
10,23
8,20
19,31
8,31
18,31
7,20
18,31
7,19
19,32
8,20
7,19
8,31
16,31
7,19
12,25
20,32
20,32
10,31
8,22
14,31
18,31
20,32
16,30
19,32
19,32
7,19
20,32
15,28
17,31
10,22
20,31
19,31
13,32
19,31
20,32
21,32
7,20
9,22
20,33
8,20
8,27
7,21
12,25
7,20
15,28
20,32
20,32
20,32
21,32
19,31
18,31
8,27
8,32
18,32
8,29
7,20
17,29
20,32
20,32
8,24
7,19
17,31
19,33
20,33
16,29
7,32
20,31
20,32
8,22
16,29
11,24
7,30
20,32
8,20
8,31
17,30
8,28
19,33
18,31
19,32
19,31
9,31
20,32
8,31
8,22
20,32
10,24
32,20
20,32
7,19
19,31
14,27
20,31
19,31
20,32
7,20
8,19
14,31
19,31
8,20
8,26
20,32
7,21
7,19
15,28
20,32
18,32
8,26
7,20
11,24
20,32
19,31
19,32
8,28
8,29
11,24
7,20
20,32
19,31
7,19
19,32
14,27
19,32
8,21
7,19
19,32
20,31
20,32
20,32
13,26
20,32
19,32
12,31
11,24
11,23
8,31
18,31
7,18
18,31
21,32
18,31
20,31
17,31
19,32
20,32
21,33
11,32
20,32
14,32
20,32
6,18
17,30
19,32
20,31
8,22
7,19
8,21
9,21
12,25
19,32
19,32
7,19
20,32
8,32
7,19
20,32
20,31
20,32
8,20
18,31
8,22
7,20
19,32
7,21
12,28
19,32
19,32
19,32
17,29
8,31
20,32
20,32
7,20
18,32
13,26
19,31
9,21
19,31
18,31
8,20
9,31
8,27
15,31
9,22
19,32
8,20
12,24
13,31
20,32
19,31
19,32
19,32
8,21
18,31
13,27
14,28
11,26
14,31
19,32
18,31
19,31
19,32
20,32
9,21
19,32
9,22
19,31
13,32
16,28
20,32
19,32
7,20
19,31
16,29
14,31
13,31
17,31
19,31
16,29
7,31
20,31
7,20
20,32
20,32
6,19
8,28
20,32
20,32
16,29
8,20
19,32
19,32
8,20
10,26
7,28
14,32
20,32
12,29
20,32
18,31
11,25
13,29
7,21
21,32
8,28
8,29
7,20
18,31
8,20
11,24
20,31
20,31
20,32
20,32
8,30
7,19
7,30
19,32
8,20
7,19
19,32
8,22
19,32
20,32
7,20
8,20
8,31
20,32
8,32
16,28
19,32
16,32
20,31
19,32
16,28
20,32
14,27
19,31
8,22
7,19
20,32
12,25
18,30
8,22
10,31
19,31
19,32
20,32
7,20
20,32
11,31
17,31
19,31
20,32
19,31
18,31
20,32
15,28
19,32
8,19
15,31
19,31
7,20
14,28
20,32
17,31
14,31
20,32
19,31
18,31
20,31
20,32
20,32
20,32
21,33
8,31
14,26
19,32
20,32
18,31
16,29
7,30
19,32
19,31
11,24
6,18
18,32
20,32
7,20
7,25
9,31
12,32
19,32
19,32
20,32
7,31
19,32
8,20
21,32
11,24
18,31
7,19
20,32
7,31
19,32
15,28
19,31
20,32
21,33
8,31
9,22
7,19
21,32
17,32
16,32
18,33
19,32
19,31
12,31
19,32
19,31
20,31
14,26
20,32
20,32
20,31
20,32
19,32
19,31
19,32
18,31
7,19
7,19
20,33
8,21
12,26
20,33
20,32
20,32
20,32
13,29
10,32
18,32
20,31
20,32
12,25
9,31
19,32
12,29
19,32
9,22
8,22
20,32
8,22
10,23
9,21
19,31
10,31
18,31
17,29
19,31
20,32
20,32
8,27
7,28
19,31
20,32
8,19
16,29
19,31
19,31
7,31
7,31
20,32
8,31
10,23
21,33
19,32
20,31
18,31
18,30
20,32
11,30
8,20
19,31
14,32
20,32
14,28
7,19
14,31
19,32
19,31
19,31
8,24
11,30
20,32
11,31
8,32
20,32
18,31
32,19
19,31
19,31
13,26
20,33
13,26
8,31
20,32
17,32
13,26
9,29
20,32
19,31
20,32
20,32
8,23
19,32
20,32
18,31
17,31
19,32
7,20
10,30
19,31
20,32
17,30
7,19
19,32
8,20
21,32
8,32
8,21
8,31
11,24
20,32
12,25
9,22
19,31
19,31
7,19
19,32
20,31
20,32
6,19
15,27
19,32
7,20
11,31
14,26
19,32
19,31
8,24
20,31
10,30
20,32
10,23
20,32
8,24
19,31
19,31
19,32
7,25
19,32
19,31
8,21
7,29
20,32
8,21
14,28
9,21
16,29
20,31
19,31
20,32
9,26
19,32
7,31
20,33
8,31
21,33
7,19
19,31
7,19
7,19
8,32
14,27
19,32
21,32
19,32
19,32
9,29
19,31
7,21
19,32
7,19
12,25
13,26
18,31
14,30
20,32
8,30
8,31
20,32
19,32
19,32
19,32
12,26
8,21
19,32
19,32
20,33
8,21
19,31
8,20
11,23
8,31
8,23
7,20
8,30
7,19
20,32
19,31
20,32
16,32
15,27
7,20
20,32
20,32
20,32
19,32
20,32
19,32
19,32
8,31
20,32
8,20
20,32
20,31
9,25
7,32
19,31
20,32
19,31
19,31
18,31
19,32
7,19
8,20
19,31
19,32
8,22
7,19
20,32
14,32
10,23
19,31
20,32
8,21
19,32
9,32
8,31
20,32
7,25
7,20
8,20
11,24
20,32
8,32
8,32
8,20
20,32
8,23
16,29
12,26
20,32
8,28
18,31
20,33
8,19
20,32
8,26
19,32
19,31
13,25
12,31
20,32
20,32
7,19
17,29
19,32
20,32
19,32
8,25
15,29
19,31
21,33
7,19
7,24
20,32
19,32
7,20
8,32
8,31
11,31
20,32
20,32
7,31
20,31
7,19
8,30
20,32
7,32
7,19
20,33
16,29
19,31
7,19
16,29
7,20
10,22
8,32
12,25
20,32
8,32
14,32
7,19
8,32
8,31
20,32
19,31
12,27
9,32
20,32
7,31
13,31
19,32
8,26
10,27
